transaction_amount,user_avg_amount,new_recipient,transaction_frequency,transaction_hour,fraud_label
85570.21,9633.87,0,3,12,0
4219.95,4013.15,1,2,22,0
13152.47,12933.29,1,1,4,0
11600.65,11911.66,0,5,12,0
18405.58,10617.75,0,7,23,0
154221.66,13706.29,0,10,7,0
35065.97,4032.12,0,9,9,1
17957.0,8968.71,0,5,0,0
5046.68,8910.06,0,11,19,0
2117.85,1660.59,0,8,11,0
12494.09,4418.64,1,3,15,0
3592.63,3935.17,0,6,10,0
4409.83,11231.53,0,7,13,0
700.24,1696.94,1,2,15,0
20554.2,16821.96,0,3,20,0
2718.4,9626.25,1,2,21,0
2949.26,2640.78,0,3,4,0
8775.38,3087.33,1,4,14,0
8256.55,5318.24,0,4,12,0
1170.99,2899.52,1,2,12,0
18137.69,16750.92,1,3,7,0
332.14,6538.21,0,3,9,0
10832.89,6753.32,0,3,19,0
18349.81,5996.06,0,2,22,0
11666.56,7748.48,0,9,1,0
10144.86,13548.69,1,11,12,0
2175.08,3206.15,0,7,1,0
4134.53,4705.48,0,2,10,0
8621.96,1880.65,0,4,9,0
9025.09,13040.49,1,2,14,0
9883.51,12110.81,1,4,11,0
16654.43,15332.14,0,7,12,0
6967.09,3544.78,0,2,9,0
1737.89,8689.46,0,5,12,0
8056.2,8075.36,0,5,21,0
4672.59,13711.51,0,5,9,0
32826.41,5192.15,0,5,11,0
61836.64,7192.96,1,5,5,1
18202.25,17632.21,0,4,10,0
1665.13,1842.98,0,4,17,0
5265.32,4713.03,0,4,22,0
6146.56,8910.04,1,3,11,0
1775.65,5111.13,1,1,10,0
48955.39,10164.06,0,5,8,0
4231.57,11148.42,0,3,7,0
167398.94,15592.46,0,7,9,1
15335.46,16495.79,1,4,10,0
3664.62,3576.76,1,4,12,0
427.86,4635.67,0,4,6,0
5863.19,3568.85,0,6,17,0
16728.67,12686.06,0,3,21,0
12910.08,16498.5,0,2,3,0
6019.17,6712.83,0,2,1,0
4298.92,14192.14,1,3,17,1
1576.1,5168.43,0,2,19,0
15459.35,13909.76,0,3,12,0
2464.38,2113.15,0,1,15,0
2502.68,4137.74,1,2,15,0
11836.39,13294.82,0,3,1,0
430.91,8384.68,0,1,1,0
4264.52,13112.2,1,7,18,1
1846.83,6128.65,0,3,11,0
17823.36,15312.32,1,2,16,0
60349.41,4719.88,0,2,13,1
1374.87,6874.37,0,9,21,0
10163.87,9511.45,0,1,20,0
29578.78,3754.99,0,2,18,0
1593.73,4873.1,0,6,19,0
565.51,3272.15,0,7,21,0
17416.35,15805.59,0,5,11,0
12874.39,12504.88,0,1,11,0
628.33,11482.62,1,2,12,0
10479.43,14447.8,1,4,15,0
18377.5,15505.74,1,4,11,0
1563.88,8122.08,1,4,7,0
57663.49,13664.86,0,2,6,0
948.68,3632.89,0,2,20,0
2695.92,3634.49,1,3,9,0
2416.35,6908.92,1,4,15,0
15488.15,12278.55,1,14,16,0
26687.37,9870.85,1,5,14,0
2825.98,14129.88,0,3,7,0
2134.92,16450.76,0,13,7,0
71222.42,6672.91,0,4,5,0
5362.67,4111.13,0,4,1,0
18626.93,12984.12,0,2,17,0
58510.59,15024.05,0,2,12,0
19815.52,11705.91,0,4,15,0
18320.26,5581.95,0,4,7,0
4735.95,6423.17,0,15,15,0
5562.67,4672.39,1,2,13,0
4280.72,3801.86,1,4,0,1
18729.16,6424.26,0,4,18,0
555.16,1932.52,0,2,16,0
64515.04,17902.91,0,2,15,0
26645.7,6123.31,0,1,10,0
613.33,11958.47,0,3,14,0
4672.07,4921.33,1,4,4,0
3904.98,1723.91,1,2,21,0
55065.14,11818.41,0,15,17,0
5255.61,7195.56,0,2,11,0
18165.42,10525.49,0,2,17,0
2594.13,1786.24,0,3,11,0
8009.53,12331.4,0,2,4,0
29104.38,17990.25,1,1,11,0
14645.49,15647.71,0,4,14,0
11441.31,14483.71,0,6,16,0
12068.04,12139.23,0,5,12,0
3219.53,4125.44,0,1,15,0
13516.08,17512.14,1,4,13,0
9741.19,11393.71,0,1,14,0
16496.23,14900.03,1,4,13,0
3365.77,2722.16,1,8,2,0
5041.68,4860.87,1,3,0,0
47693.13,11736.21,1,3,23,0
81753.47,6858.72,0,3,8,1
1462.46,4085.87,0,15,18,0
65283.75,16367.18,0,5,17,0
6608.04,7328.24,1,3,7,0
14785.94,11504.99,0,5,8,0
14899.99,15024.36,0,2,22,0
8940.01,8302.27,0,3,0,0
26853.64,15977.55,0,5,0,0
5762.13,17585.61,0,2,16,0
1196.93,1547.38,0,3,14,0
10937.35,10772.03,0,8,13,0
18443.41,16309.55,1,3,22,0
26071.13,16974.14,1,5,19,0
2869.19,4322.15,1,3,9,0
1515.67,16464.76,0,1,4,0
3011.4,5154.82,0,1,8,0
13219.75,4392.21,0,4,9,0
84813.06,14547.18,1,5,19,0
4289.99,3826.95,0,4,21,0
10778.29,11829.21,1,13,1,0
7155.5,5971.23,0,2,16,0
18521.0,13769.41,0,3,15,0
10483.5,9430.05,1,4,11,0
1061.92,13549.79,0,2,22,0
22906.38,16539.54,0,5,5,0
9047.15,8644.05,1,7,12,0
53826.71,8002.77,0,2,10,0
129135.49,16836.08,1,3,22,1
8838.09,5788.62,1,1,4,0
2903.85,15300.52,0,4,19,0
38163.88,3824.4,0,3,19,0
5029.73,13853.78,0,1,13,0
2519.91,3279.84,0,4,22,0
6253.02,3213.55,0,7,21,0
9196.46,7545.48,0,11,16,0
15428.56,11073.96,0,8,0,0
169849.71,13813.68,0,5,10,0
16767.36,13811.99,0,3,15,0
6076.91,17915.21,1,8,2,0
1567.69,3424.66,0,4,6,0
10184.74,7308.67,0,2,22,0
25824.93,17075.13,1,4,23,0
75014.9,6204.52,0,5,12,0
5550.28,7490.35,0,3,19,0
5325.45,8629.49,1,1,10,0
11335.04,15648.15,1,3,5,0
4586.24,3069.08,1,3,13,0
2538.41,11981.98,1,3,12,0
23989.84,16954.33,0,3,8,0
1741.53,14096.54,0,2,17,0
5874.13,5481.34,0,10,10,0
5916.42,5053.39,0,3,19,0
10776.91,17874.32,0,4,23,0
15865.4,11608.25,0,3,1,0
13295.56,11774.41,1,5,17,0
40207.59,17926.02,1,3,16,1
8943.48,11730.52,0,1,6,0
23157.91,12052.79,1,14,7,1
634.85,4329.88,0,2,16,0
2652.56,4316.44,0,5,8,0
15185.06,11236.25,0,1,1,0
25348.12,15835.23,1,1,11,0
2380.96,9145.77,0,3,4,0
10468.71,15031.06,0,5,20,0
11604.36,15391.08,0,3,2,0
158079.29,14541.82,0,2,11,1
29672.27,2065.71,0,3,8,0
23515.94,17004.27,0,4,15,0
3540.49,9258.9,1,3,18,0
29161.39,7059.29,0,2,14,0
8233.63,5958.3,0,1,11,0
1269.05,1789.9,0,1,23,0
1553.37,2413.57,1,3,13,0
48893.72,13672.96,0,1,10,0
3624.44,15498.28,0,1,20,0
34008.7,7555.0,0,3,21,0
2991.44,3942.55,0,4,20,0
7542.21,14484.25,1,1,18,0
187.16,1666.2,0,2,14,0
15225.94,13123.08,0,3,15,0
8207.99,10881.4,0,2,21,0
10976.65,12050.83,0,4,17,0
10855.09,2236.13,0,1,20,0
10811.84,10130.99,0,9,17,0
8249.21,3292.84,0,3,16,0
12789.06,4350.13,0,15,22,0
23449.16,11326.48,0,1,14,0
9009.8,9410.38,0,1,5,0
1744.29,15252.26,0,12,20,0
9474.67,12005.06,0,3,17,0
3890.93,17741.18,0,4,22,0
12497.99,11259.55,1,3,23,0
4877.02,3665.42,0,1,10,0
14059.73,12883.52,0,2,23,0
2011.22,3330.4,0,1,13,0
1880.83,9715.81,1,2,22,0
19891.13,12843.68,0,2,20,0
3643.07,7665.35,0,1,17,0
4306.06,12561.01,0,5,19,0
4701.06,8146.12,0,3,15,0
19750.84,16288.89,1,2,10,0
30856.91,6547.41,0,11,8,1
17559.88,17451.17,0,10,18,0
33974.52,5032.52,0,1,2,1
18079.05,16286.39,0,5,17,0
6620.02,6531.04,1,6,21,0
13765.19,17673.38,0,4,14,0
41942.35,3052.19,1,3,22,1
4613.86,4340.61,1,3,17,0
11390.95,12618.97,0,1,22,0
8318.94,13108.21,0,1,9,0
21063.98,17961.51,0,11,19,0
18342.3,14053.84,1,3,15,0
1186.35,8237.84,0,2,11,0
858.13,1599.96,0,8,20,0
47031.26,10760.09,1,2,10,0
25624.7,17545.63,0,3,15,0
39518.54,12111.0,0,2,12,0
11130.39,14687.18,1,4,17,0
42494.67,3902.11,0,2,11,1
4460.9,14100.86,0,2,11,0
399.84,7398.55,0,3,15,0
816.0,5917.22,0,8,9,0
16516.44,11222.56,0,3,9,0
1526.34,4473.75,1,2,16,1
10766.45,11715.46,1,3,15,0
15376.48,15637.57,0,6,17,0
2229.31,2459.72,1,5,12,0
13197.73,11359.99,0,7,7,0
10826.35,7929.57,1,2,22,0
5127.7,3894.37,0,1,20,0
9182.86,8115.29,0,7,13,0
560.14,1570.95,0,1,7,0
30482.96,11611.29,0,1,8,0
11751.9,15410.46,0,12,4,0
1734.16,6016.22,1,10,18,0
441.64,3252.59,0,13,12,0
13440.33,4367.32,0,7,8,0
22376.07,14348.54,1,4,2,0
13159.15,9124.74,0,2,13,0
3830.98,3169.9,0,2,21,0
17758.28,16874.61,0,2,12,0
19359.66,4489.9,0,14,16,0
14114.36,10870.91,0,3,18,0
17224.6,12853.12,1,2,12,0
11668.03,10242.98,0,4,18,0
133695.58,10108.49,0,7,9,0
16416.0,12198.7,0,1,7,0
11169.41,10752.83,1,12,14,0
1936.26,4887.1,0,7,12,0
1343.14,2104.81,0,5,15,0
2439.03,12158.13,0,4,20,0
7558.84,14206.5,0,4,13,0
56991.35,11842.47,1,3,14,0
11823.2,7148.98,0,2,10,0
6794.31,4447.37,0,6,20,0
6171.95,16081.11,1,2,14,0
12504.96,9903.46,1,6,13,0
2937.71,1988.52,1,2,9,0
609.77,2242.59,1,2,11,0
57291.66,15629.75,0,4,6,0
66568.96,13563.74,0,1,14,0
21940.99,11399.22,0,5,13,0
5675.98,5476.01,0,3,21,0
118087.16,7986.37,0,4,13,1
214.87,4002.81,0,1,21,0
10510.53,8329.85,0,4,15,0
11685.27,17005.38,1,1,10,0
80886.88,8454.21,0,2,17,0
3580.4,4463.69,1,2,2,0
6250.89,10161.66,0,3,21,0
11641.9,8376.03,0,2,7,0
13357.78,10228.68,0,4,19,0
11937.0,12257.69,1,5,21,0
5336.9,7352.97,0,3,5,0
12566.82,5710.95,0,5,11,0
31284.01,14124.13,0,3,14,0
24854.63,15704.62,0,2,1,0
215114.56,17580.74,0,10,15,0
144681.93,11168.36,1,3,6,1
3172.41,15855.43,1,8,7,0
6649.37,5475.3,1,8,11,0
5356.54,16078.6,0,3,11,0
27847.49,17902.49,1,3,21,0
2564.2,7297.24,1,4,22,0
9350.0,11927.32,0,1,16,0
11488.79,14056.86,0,6,10,0
10469.97,14770.82,0,1,12,0
5091.24,2199.37,0,3,2,0
156071.89,12899.9,1,2,20,0
2052.09,4097.89,1,7,9,0
1831.91,1771.45,0,2,12,0
19449.58,16206.24,0,3,16,0
39758.11,12190.17,0,3,14,0
11231.0,10020.43,0,4,9,0
560.19,9754.88,1,2,20,0
30231.96,11037.28,1,3,6,1
24185.2,15026.85,0,2,1,0
2417.73,8580.13,0,2,16,0
7427.6,8451.01,0,4,11,0
11362.42,11117.51,1,1,20,0
8079.85,9583.94,0,6,22,0
13134.81,17092.45,1,6,5,1
10491.98,11241.79,1,2,15,0
17629.58,16340.51,0,3,11,0
57944.64,6844.96,1,4,2,1
5696.97,3712.78,0,2,7,0
14085.38,12369.25,1,6,2,0
9028.3,11534.13,0,2,11,0
272.25,2072.77,0,1,21,0
12980.06,15133.34,0,3,8,0
15643.66,11190.57,0,2,22,0
128912.72,13863.98,0,2,0,0
350.01,2240.53,0,3,11,0
4769.4,14273.03,1,3,14,0
63073.35,15358.91,0,13,4,1
474.16,6525.84,0,3,23,0
3188.65,12322.68,0,2,19,0
8887.71,13262.62,0,1,12,0
2516.46,2130.72,0,5,17,0
843.06,3142.0,0,4,2,0
5305.58,4732.89,1,1,5,0
5921.38,8303.13,0,1,14,0
10453.81,7859.33,1,3,19,0
4542.51,9683.86,1,7,4,0
4617.76,8942.85,0,6,4,0
610.77,6233.72,0,3,4,0
23789.35,11027.41,0,10,7,0
76395.65,16602.89,0,2,7,0
48966.58,16531.27,0,3,12,0
7226.15,11287.92,0,9,9,0
18099.55,14766.02,0,8,20,0
13856.05,16848.99,1,4,19,0
17161.82,17152.67,0,3,7,0
24098.26,5199.87,0,5,14,0
76678.55,6960.19,0,2,11,0
146278.33,11208.62,0,7,8,0
9749.37,15560.4,0,1,15,0
30917.78,15418.91,1,3,20,0
26035.76,7770.72,0,2,16,0
3903.16,3573.28,0,2,11,0
22705.0,14998.37,0,4,8,0
3302.22,15084.45,0,4,7,0
526.11,6752.39,1,2,11,0
2991.22,10587.52,0,8,10,0
3694.57,10857.3,0,3,4,0
1274.07,3328.27,0,1,17,0
20412.49,13803.82,0,4,9,0
6405.28,5477.68,0,3,10,0
10208.66,11508.72,0,1,0,0
8634.1,8552.5,0,3,9,0
17441.36,16660.0,1,4,9,0
54923.28,6027.78,1,1,13,1
4273.78,3273.57,0,2,17,0
3446.46,2379.86,0,7,10,0
2111.49,7755.56,0,4,12,0
8063.09,7084.53,0,3,15,0
7406.27,11828.83,0,5,20,0
7368.64,6441.96,1,1,14,0
21504.19,15495.47,0,2,3,0
48415.11,16112.35,1,2,15,1
7584.83,8186.47,1,3,9,0
6776.48,16240.84,0,2,20,0
28415.99,11996.84,0,4,13,0
15039.64,12673.4,0,2,14,0
5727.16,7430.67,0,14,5,1
2254.46,9281.45,0,2,1,0
2744.83,7940.18,0,2,10,0
545.71,6064.96,1,2,17,0
5736.92,6509.11,0,5,21,0
8859.6,11544.11,0,2,21,0
2141.43,6363.57,1,1,12,0
3622.16,5129.89,0,7,2,0
1658.94,17926.18,0,5,22,0
4932.51,4278.43,0,4,12,0
25529.1,15989.43,0,12,1,1
2815.4,2684.32,0,7,17,0
10724.75,12195.62,1,15,8,0
21885.11,16938.66,0,2,20,0
15007.87,17725.77,0,2,6,0
110744.14,12065.62,0,1,19,0
10463.2,8122.37,1,2,12,0
7042.56,8526.8,0,3,15,0
1606.65,2468.86,1,4,14,0
66695.87,8292.13,0,3,16,0
1412.18,4266.0,0,5,17,0
42837.4,14616.14,0,6,17,0
11652.73,8184.45,0,6,4,0
18630.28,15825.95,0,1,7,0
27045.37,3883.0,1,1,10,0
10685.97,15170.2,0,4,10,0
5603.32,8405.76,0,4,7,0
970.51,6144.74,0,4,12,0
19001.08,6515.18,0,7,13,0
5008.44,7798.11,0,5,10,0
1995.91,14574.28,1,3,17,0
26057.9,16293.28,1,10,17,0
46116.66,10180.0,0,1,10,0
4471.1,5557.91,1,15,0,1
49296.93,6953.38,1,4,17,1
86521.66,13888.84,0,2,13,0
4921.89,13349.9,0,1,7,0
463.19,3470.65,0,4,13,0
46408.2,10622.82,0,14,19,0
4627.77,7620.22,1,2,16,0
26438.36,15722.28,0,7,5,0
2414.86,2087.46,0,2,19,0
208349.95,17075.66,0,4,21,0
4249.71,4987.11,0,15,19,0
53685.7,4750.97,0,9,21,1
8268.37,7773.89,0,4,0,1
149978.8,17374.97,1,4,9,1
10738.71,14681.95,0,1,13,0
3977.79,10056.88,1,5,10,0
5618.04,8445.04,1,4,15,0
1748.5,1736.93,0,1,23,0
96826.98,8560.58,0,2,19,1
17863.17,15422.78,1,1,17,0
11453.83,11522.27,0,5,21,0
9921.84,4915.92,1,5,17,0
8308.58,14471.48,0,3,10,0
65873.79,9090.62,0,2,10,1
17438.04,15232.68,0,3,22,0
12368.06,16670.05,0,4,19,0
2982.21,10846.87,0,9,12,0
738.14,3707.48,1,5,11,0
11294.78,9848.3,0,15,22,0
19545.07,17928.55,1,1,1,0
3308.43,5865.02,0,5,20,0
3816.19,6460.83,0,6,2,0
166241.06,16958.97,0,14,11,1
5083.95,4223.8,0,2,14,0
22124.21,7511.81,1,4,11,0
10742.09,8627.1,0,6,11,0
488.6,4712.47,0,4,7,0
14358.9,12901.45,0,4,3,1
14428.02,15950.7,0,6,10,0
42234.31,14242.41,0,11,12,0
7654.52,8245.98,1,3,16,0
7349.15,1811.05,1,13,19,1
7343.12,5753.84,1,6,15,0
10551.68,14573.37,1,4,13,0
9585.5,11816.04,0,7,15,0
6560.08,4557.25,0,3,13,0
5340.93,5522.19,0,3,1,0
2368.67,3277.73,0,3,12,0
980.18,3874.31,0,14,9,0
8665.85,13626.27,0,1,7,0
4172.69,2705.18,0,2,1,1
37950.31,8356.67,0,2,5,0
8126.75,5640.01,1,2,7,0
4074.05,7852.51,0,3,8,0
7588.53,5050.44,0,9,11,0
143207.71,11601.18,0,5,11,1
9159.33,9106.18,0,9,6,0
7508.64,5729.8,0,2,10,0
2448.76,4057.26,0,3,11,0
2675.16,2273.62,0,1,6,0
4909.54,3972.24,1,2,22,0
7681.37,7813.82,0,15,19,0
44553.48,3928.2,0,2,9,1
3763.95,13723.45,0,5,9,0
4187.92,2891.69,0,5,9,0
919.8,15364.14,1,14,19,0
39095.41,9409.6,1,1,3,0
15907.88,14541.82,0,1,11,0
3587.16,3299.4,0,1,10,0
3198.61,15993.03,1,4,15,0
54674.03,14081.78,0,2,5,0
20852.72,13757.3,1,3,16,0
57274.95,12692.13,0,1,17,0
6971.91,4909.39,0,1,12,0
2001.25,10251.59,1,2,1,0
37090.37,7688.95,0,3,7,0
7671.86,6724.02,0,2,12,0
33369.36,3353.69,0,2,22,0
1868.56,1545.68,1,12,17,0
920.24,12744.3,1,1,14,0
28281.31,6657.56,0,2,11,0
4151.84,2115.04,0,6,14,0
890.12,13606.93,1,10,22,0
14432.36,11728.61,0,5,4,0
16772.29,12470.04,0,7,0,0
6059.84,10354.55,1,2,15,0
7392.31,7112.29,0,3,20,0
3052.63,2384.72,0,9,20,0
124514.92,14645.44,0,7,8,0
11211.67,15095.33,0,5,15,0
26647.91,5337.28,0,3,13,0
18963.37,12889.95,0,1,17,0
1038.03,2093.76,0,1,16,0
29321.45,11521.86,1,1,21,0
3806.09,3135.13,1,5,21,1
7557.34,16901.0,1,2,19,0
60676.59,13757.95,0,3,4,1
11884.05,11774.69,0,3,16,0
9929.11,4688.78,0,9,11,0
13011.78,17658.86,1,3,9,0
6990.13,9752.68,0,3,7,0
12408.21,14945.45,1,3,22,0
190985.8,17441.99,1,2,0,1
1054.23,13296.25,0,3,9,0
3552.81,2779.6,1,7,11,0
216480.62,15080.62,0,2,12,1
16803.51,11647.9,0,4,12,0
2419.42,3318.72,0,2,22,0
3563.17,2214.97,0,15,13,0
11946.03,8945.96,1,3,14,0
1572.36,1884.3,1,2,18,0
7285.71,7816.06,0,3,18,0
13965.05,16012.2,1,4,1,1
11745.74,11337.95,0,6,2,0
14206.21,10640.69,0,2,1,1
5840.09,5663.24,1,4,2,0
6659.36,5594.39,1,3,23,0
19712.34,15950.97,0,3,8,0
14195.91,13813.65,0,3,0,0
5783.04,5211.98,0,2,7,0
2226.9,9845.08,0,3,13,0
83236.09,12724.67,1,4,14,1
8777.96,3757.55,1,1,8,0
11484.08,3100.62,0,6,8,0
4497.0,4332.98,0,4,6,0
4995.92,4834.45,0,2,9,0
1596.81,2521.11,0,3,17,0
8961.36,7885.76,0,1,0,1
100804.06,10837.6,0,6,13,0
3425.04,3918.02,0,3,5,0
252.42,4081.08,0,5,7,0
16178.1,8768.35,0,3,13,0
11398.45,9899.46,0,5,12,0
34055.29,3834.05,0,2,21,0
12849.53,13986.41,1,2,12,0
10215.07,15666.87,1,10,4,1
10991.95,8932.8,0,3,14,0
2485.43,16539.42,0,3,10,0
5101.03,15626.61,0,8,13,0
193688.81,13139.21,0,3,8,0
14780.27,9315.26,0,2,19,0
13665.38,13962.81,0,2,22,0
3153.03,3964.41,0,8,20,0
4765.19,14540.19,0,4,4,0
13525.42,12373.71,0,4,16,0
13337.74,5688.22,0,5,2,0
8701.3,7184.07,0,3,0,0
6437.12,10012.33,1,6,8,1
49016.32,12849.14,0,3,2,0
10612.94,8150.3,0,14,7,0
16396.83,13477.68,1,1,12,0
11114.56,8035.08,1,11,18,0
220369.29,15297.3,1,5,9,0
11460.51,10577.21,0,5,9,0
5886.3,7866.57,0,5,16,0
2564.42,5337.11,0,3,21,0
4785.98,5813.7,0,2,19,0
65706.08,15981.6,1,8,5,1
23965.56,10188.83,0,3,9,0
7922.22,11507.78,0,3,23,0
6235.33,15250.7,0,2,21,0
9172.6,9730.61,0,2,8,0
7164.62,11659.76,0,3,2,0
52603.38,11325.75,0,1,18,0
6764.59,4443.44,0,10,3,0
155445.56,10568.96,0,9,21,1
3393.85,11240.28,0,2,15,0
37245.9,11001.25,1,4,0,1
8263.54,8918.44,1,2,8,0
1301.13,8558.93,0,3,18,0
14606.2,17622.35,0,7,16,0
49827.51,13981.74,0,3,11,0
2598.98,2415.43,1,5,18,0
11866.78,12197.28,0,1,7,0
15983.21,16085.87,0,2,14,0
9469.7,7677.07,0,4,12,0
4327.08,11667.08,1,12,18,1
4824.33,8414.22,0,4,12,0
23263.64,8174.35,1,2,19,0
6523.83,6215.58,1,3,10,1
21192.14,12048.98,1,3,8,0
2507.09,2653.03,0,2,20,0
10208.57,16075.2,0,2,15,0
64193.65,8785.79,0,6,9,0
5859.04,15630.76,0,3,17,0
6524.54,17905.24,0,3,22,0
63043.49,12915.68,0,8,0,1
16595.95,13971.98,0,5,9,0
2102.62,13260.37,0,7,18,0
5082.86,3525.51,0,3,11,0
85134.02,16180.56,0,3,2,0
31686.82,17445.82,0,9,13,0
11647.49,13462.52,0,1,19,0
13043.15,10956.15,0,1,12,0
7498.34,9016.26,1,4,15,0
520.42,3529.75,1,2,20,0
20389.84,13740.05,0,2,20,0
17448.62,12578.16,1,3,6,0
4500.81,4816.77,0,8,15,0
11498.15,9501.84,0,1,1,0
9315.43,7278.8,1,4,18,0
3239.04,2776.58,0,3,22,0
521.62,1794.31,0,2,11,0
13500.17,9024.54,0,1,22,0
3528.06,4033.18,0,8,4,0
11172.42,10197.12,0,2,12,0
37553.75,16981.91,0,1,8,0
17574.11,4001.63,0,3,2,1
3063.41,11816.64,0,10,18,1
62708.08,9473.16,0,4,11,0
4710.48,6195.63,1,9,2,0
10246.64,12117.13,0,3,21,0
12539.15,12894.93,1,3,19,0
1268.51,17284.48,1,7,19,0
3759.36,16866.09,1,2,16,0
5159.71,7176.61,0,2,12,0
6968.84,7587.15,1,5,20,0
6646.08,6748.06,1,4,17,0
9378.64,14722.4,0,2,23,0
934.55,2473.1,0,3,18,0
702.06,5909.08,0,3,4,0
7877.89,15789.97,0,3,12,0
6651.0,4597.31,1,1,11,0
3167.57,2366.71,0,3,4,0
63923.04,6970.89,1,3,21,1
66160.24,13687.4,0,3,21,0
9895.52,6435.56,0,3,12,0
18109.84,16718.5,1,1,13,0
18584.49,14604.29,0,8,11,0
5375.71,5905.53,0,1,17,0
1440.79,11989.43,0,8,6,0
82840.38,17238.85,1,5,19,1
78258.01,5229.12,1,3,0,1
12877.33,9848.85,0,3,11,0
18030.76,15341.74,1,4,8,0
32011.6,5405.15,0,1,19,0
1853.17,11740.63,1,4,7,0
24433.6,15393.32,1,3,6,1
2434.75,6791.17,0,2,8,0
6136.77,8435.44,0,4,17,0
13507.59,16382.25,1,2,18,0
26832.13,6035.47,0,1,14,0
22368.43,13100.05,0,3,20,0
19001.15,8204.93,1,3,18,0
6664.09,10055.44,0,3,8,0
12189.55,12205.97,1,6,7,0
14021.07,11014.82,1,4,7,1
16109.49,14635.0,1,1,8,0
15253.4,4672.29,1,14,16,1
3710.55,12864.41,1,2,12,1
11187.46,16644.69,1,1,13,0
1838.48,2306.44,1,4,16,0
11993.96,11361.03,0,3,18,0
6824.07,7077.24,0,7,9,0
7752.68,8699.92,0,1,14,0
19795.03,13418.93,0,3,18,0
6171.79,6056.31,1,2,20,0
8855.13,14044.55,0,3,18,0
2444.46,7196.23,0,6,11,0
29901.88,6373.95,0,4,15,0
8635.68,8151.81,1,5,17,0
12774.05,17316.23,1,8,5,0
2140.49,5604.53,0,10,22,1
95529.65,9545.89,0,1,15,0
3268.34,3157.52,1,2,12,0
3934.13,14007.6,0,9,22,0
14149.47,10845.94,1,2,21,1
10357.29,7512.34,0,2,14,0
27178.33,6317.07,0,3,3,0
10277.86,7976.83,0,4,10,0
1469.61,4208.7,0,1,7,0
14541.17,14774.16,0,10,10,0
9510.61,15172.69,0,6,17,0
447.62,6195.12,0,1,10,0
68932.79,16027.47,0,4,19,0
3492.8,10120.9,0,10,21,0
440.47,3862.75,0,2,21,0
9482.61,14585.59,0,5,18,0
16419.47,11077.23,0,2,10,0
149914.79,11138.68,1,3,5,1
617.89,4457.93,1,3,16,1
16216.87,2415.52,1,8,20,0
12573.52,16185.32,0,3,15,0
9972.6,10984.54,0,4,21,0
43796.89,14647.48,0,3,20,0
6264.4,5770.79,1,3,8,0
15844.97,3195.82,1,2,16,0
675.98,3551.44,0,4,12,0
48741.54,11761.31,0,3,3,0
3035.1,4062.04,1,2,4,0
101425.51,11637.65,1,2,19,0
53185.23,16735.22,1,2,18,0
3058.68,6422.44,0,4,2,0
1526.3,2013.0,1,3,10,0
16925.48,15840.02,1,2,15,0
3514.91,17574.57,0,1,15,0
36607.71,12836.4,0,2,15,1
3563.68,6843.15,0,4,19,0
1846.67,1928.63,0,3,10,0
49189.52,11839.81,0,2,16,0
972.17,7038.99,1,2,20,0
140621.67,13039.58,0,4,10,0
8076.76,16114.79,0,3,5,0
8418.29,9221.13,0,2,4,0
4558.03,4564.52,1,5,20,0
10226.03,10826.4,0,2,20,0
158763.3,16224.86,0,3,0,0
6440.82,14911.73,0,5,9,0
9771.12,11880.17,0,5,14,0
2523.75,7498.65,0,2,14,0
9493.08,14787.37,1,4,19,0
2945.78,7528.74,0,4,6,0
4435.46,14494.67,1,2,13,0
2245.0,17365.42,1,4,20,0
5012.72,6360.06,0,2,4,0
1114.28,2773.63,0,8,6,0
1355.31,1998.46,0,7,12,0
4972.35,4040.32,0,8,6,0
10874.65,11865.52,0,7,15,0
7196.29,10827.72,1,2,21,0
197125.19,17753.27,0,4,12,0
2614.32,2681.19,0,6,5,0
10269.53,15673.34,0,3,16,0
14424.5,10300.89,0,4,7,0
19808.27,12438.2,0,2,14,0
3726.03,8299.73,1,2,10,0
10206.17,5459.46,1,2,13,0
4785.38,5542.3,0,5,6,0
15561.46,12936.78,0,2,0,0
14741.93,9809.6,0,2,17,0
3967.2,10219.42,0,4,1,0
39493.61,10835.24,1,4,11,0
2426.86,3602.61,0,3,19,0
3115.17,6194.92,0,1,12,0
6357.52,16404.91,0,9,7,0
10027.51,14809.22,0,3,8,0
8148.62,7154.78,0,2,22,0
9223.36,4872.56,0,2,21,0
190.95,2675.53,0,4,15,0
11644.68,14177.82,0,2,16,0
6294.91,7743.2,0,5,21,0
3669.86,6186.1,1,4,9,0
85834.85,17282.39,0,3,19,0
8800.02,7716.11,1,3,7,1
7971.94,12000.1,1,5,18,0
10499.73,7401.76,0,3,16,0
4511.27,5098.03,0,4,14,0
3092.13,8265.8,0,2,11,0
10748.01,8740.56,1,2,21,0
52856.92,12680.0,1,3,18,1
9943.61,6163.73,0,1,17,0
34863.0,11305.5,0,3,19,0
23958.57,14869.81,1,7,19,0
5226.55,3987.28,1,2,8,0
11569.63,13553.71,0,14,22,0
14427.44,16832.44,0,10,8,0
2817.87,14089.34,0,3,9,0
1195.28,15732.04,0,7,15,0
779.88,6896.24,1,3,11,0
188795.65,16557.61,0,3,10,1
5302.62,3998.55,0,3,19,0
2220.5,13866.38,0,5,12,0
13417.67,9851.44,0,9,16,1
10026.57,7545.14,0,3,16,0
22878.15,17614.96,0,3,16,0
